date,BTC_USD,ETH_USD,NASDAQ,SP500,DAX
2023-09-13,26228.32421875,1607.988525390625,13813.58984375,4467.43994140625,15654.0302734375
2023-09-14,26539.673828125,1626.974365234375,13926.0498046875,4505.10009765625,15805.2900390625
2023-09-15,26608.693359375,1641.640380859375,13708.330078125,4450.31982421875,15893.5302734375
2023-09-16,26568.28125,1635.2216796875,13708.330078125,4450.31982421875,15893.5302734375
2023-09-17,26534.1875,1622.896728515625,13708.330078125,4450.31982421875,15893.5302734375
2023-09-18,26754.28125,1637.3470458984375,13710.240234375,4453.52978515625,15727.1201171875
2023-09-19,27211.1171875,1643.544677734375,13678.1904296875,4443.9501953125,15664.48046875
2023-09-20,27132.0078125,1622.890625,13469.1298828125,4402.2001953125,15781.58984375
2023-09-21,26567.6328125,1584.3070068359375,13223.98046875,4330.0,15571.8603515625
2023-09-22,26579.568359375,1593.268310546875,13211.8095703125,4320.06005859375,15557.2900390625
2023-09-23,26579.390625,1593.8577880859375,13211.8095703125,4320.06005859375,15557.2900390625
2023-09-24,26256.826171875,1580.8533935546875,13211.8095703125,4320.06005859375,15557.2900390625
2023-09-25,26298.48046875,1588.3228759765625,13271.3203125,4337.43994140625,15405.490234375
2023-09-26,26217.25,1593.417236328125,13063.6103515625,4273.52978515625,15255.8701171875
2023-09-27,26352.716796875,1597.4912109375,13092.849609375,4274.509765625,15217.4501953125
2023-09-28,27021.546875,1652.8826904296875,13201.2802734375,4299.7001953125,15323.5
2023-09-29,26911.720703125,1667.94384765625,13219.3203125,4288.0498046875,15386.580078125
2023-09-30,26967.916015625,1671.161865234375,13219.3203125,4288.0498046875,15386.580078125
2023-10-01,27983.75,1733.8104248046875,13219.3203125,4288.0498046875,15386.580078125
2023-10-02,27530.78515625,1663.6275634765625,13307.76953125,4288.39013671875,15247.2099609375
2023-10-03,27429.978515625,1656.6856689453125,13059.4697265625,4229.4501953125,15085.2099609375
2023-10-04,27799.39453125,1647.838134765625,13236.009765625,4263.75,15099.919921875
2023-10-05,27415.912109375,1611.4764404296875,13219.830078125,4258.18994140625,15070.2197265625
2023-10-06,27946.59765625,1645.83154296875,13431.33984375,4308.5,15229.76953125
2023-10-07,27968.83984375,1634.51123046875,13431.33984375,4308.5,15229.76953125
2023-10-08,27935.08984375,1633.548583984375,13431.33984375,4308.5,15229.76953125
2023-10-09,27583.677734375,1579.806640625,13484.240234375,4335.66015625,15128.1103515625
2023-10-10,27391.01953125,1567.7130126953125,13562.83984375,4358.240234375,15423.51953125
2023-10-11,26873.3203125,1566.2547607421875,13659.6796875,4376.9501953125,15460.009765625
2023-10-12,26756.798828125,1539.6124267578125,13574.2197265625,4349.60986328125,15425.0302734375
2023-10-13,26862.375,1552.0894775390625,13407.23046875,4327.77978515625,15186.66015625
2023-10-14,26861.70703125,1555.2568359375,13407.23046875,4327.77978515625,15186.66015625
2023-10-15,27159.65234375,1558.06982421875,13407.23046875,4327.77978515625,15186.66015625
2023-10-16,28519.466796875,1600.5343017578125,13567.98046875,4373.6298828125,15237.990234375
2023-10-17,28415.748046875,1565.4395751953125,13533.75,4373.2001953125,15251.6904296875
2023-10-18,28328.341796875,1563.7498779296875,13314.2998046875,4314.60009765625,15094.91015625
2023-10-19,28719.806640625,1567.45703125,13186.1796875,4278.0,15045.23046875
2023-10-20,29682.94921875,1604.6668701171875,12983.8095703125,4224.16015625,14798.4697265625
2023-10-21,29918.412109375,1629.304443359375,12983.8095703125,4224.16015625,14798.4697265625
2023-10-22,29993.896484375,1663.429931640625,12983.8095703125,4224.16015625,14798.4697265625
2023-10-23,33086.234375,1765.3826904296875,13018.330078125,4217.0400390625,14800.7197265625
2023-10-24,33901.52734375,1784.4375,13139.8701171875,4247.68017578125,14879.9404296875
2023-10-25,34502.8203125,1787.3975830078125,12821.2197265625,4186.77001953125,14892.1796875
2023-10-26,34156.6484375,1804.039306640625,12595.6103515625,4137.22998046875,14731.0498046875
2023-10-27,33909.80078125,1780.0452880859375,12643.009765625,4117.3701171875,14687.41015625
2023-10-28,34089.57421875,1776.6181640625,12643.009765625,4117.3701171875,14687.41015625
2023-10-29,34538.48046875,1795.5460205078125,12643.009765625,4117.3701171875,14687.41015625
2023-10-30,34502.36328125,1810.088623046875,12789.48046875,4166.81982421875,14716.5400390625
2023-10-31,34667.78125,1816.458984375,12851.240234375,4193.7998046875,14810.33984375
2023-11-01,35437.25390625,1847.0897216796875,13061.4697265625,4237.85986328125,14923.26953125
2023-11-02,34938.2421875,1800.6209716796875,13294.1904296875,4317.77978515625,15143.599609375
2023-11-03,34732.32421875,1832.795166015625,13478.2802734375,4358.33984375,15189.25
2023-11-04,35082.1953125,1857.6986083984375,13478.2802734375,4358.33984375,15189.25
2023-11-05,35049.35546875,1894.15771484375,13478.2802734375,4358.33984375,15189.25
2023-11-06,35037.37109375,1899.83740234375,13518.7802734375,4365.97998046875,15135.9697265625
2023-11-07,35443.5625,1888.124267578125,13639.8603515625,4378.3798828125,15152.6396484375
2023-11-08,35655.27734375,1889.3223876953125,13650.41015625,4382.77978515625,15229.599609375
2023-11-09,36693.125,2120.56103515625,13521.4501953125,4347.35009765625,15352.5400390625
2023-11-10,37313.96875,2078.289794921875,13798.1103515625,4415.240234375,15234.3896484375
2023-11-11,37138.05078125,2052.7138671875,13798.1103515625,4415.240234375,15234.3896484375
2023-11-12,37054.51953125,2045.18701171875,13798.1103515625,4415.240234375,15234.3896484375
2023-11-13,36502.35546875,2055.265380859375,13767.740234375,4411.5498046875,15345.0
2023-11-14,35537.640625,1979.0526123046875,14094.3798828125,4495.7001953125,15614.4296875
2023-11-15,37880.58203125,2060.408447265625,14103.83984375,4502.8798828125,15748.169921875
2023-11-16,36154.76953125,1960.881591796875,14113.669921875,4508.240234375,15786.6103515625
2023-11-17,36596.68359375,1961.28076171875,14125.48046875,4514.02001953125,15919.16015625
2023-11-18,36585.703125,1963.2850341796875,14125.48046875,4514.02001953125,15919.16015625
2023-11-19,37386.546875,2013.2044677734375,14125.48046875,4514.02001953125,15919.16015625
2023-11-20,37476.95703125,2022.2391357421875,14284.5302734375,4547.3798828125,15901.330078125
2023-11-21,35813.8125,1937.0667724609375,14199.98046875,4538.18994140625,15900.5302734375
2023-11-22,37432.33984375,2064.42529296875,14265.8603515625,4556.6201171875,15957.8203125
2023-11-23,37289.62109375,2062.210693359375,14265.8603515625,4556.6201171875,15994.73046875
2023-11-24,37720.28125,2081.152099609375,14250.849609375,4559.33984375,16029.490234375
2023-11-25,37796.79296875,2084.4130859375,14250.849609375,4559.33984375,16029.490234375
2023-11-26,37479.12109375,2063.2861328125,14250.849609375,4559.33984375,16029.490234375
2023-11-27,37254.16796875,2027.4173583984375,14241.01953125,4550.43017578125,15966.3701171875
2023-11-28,37831.0859375,2049.338134765625,14281.759765625,4554.89013671875,15992.669921875
2023-11-29,37858.4921875,2029.92919921875,14258.490234375,4550.580078125,16166.4501953125
2023-11-30,37712.74609375,2052.55615234375,14226.2197265625,4567.7998046875,16215.4296875
2023-12-01,38688.75,2087.139892578125,14305.0302734375,4594.6298828125,16397.51953125
2023-12-02,39476.33203125,2165.7041015625,14305.0302734375,4594.6298828125,16397.51953125
2023-12-03,39978.390625,2193.691650390625,14305.0302734375,4594.6298828125,16397.51953125
2023-12-04,41980.09765625,2243.2158203125,14185.490234375,4569.77978515625,16404.759765625
2023-12-05,44080.6484375,2293.841796875,14229.91015625,4567.18017578125,16533.109375
2023-12-06,43746.4453125,2231.661376953125,14146.7099609375,4549.33984375,16656.439453125
2023-12-07,43292.6640625,2357.57958984375,14339.990234375,4585.58984375,16628.990234375
2023-12-08,44166.6015625,2358.73193359375,14403.9697265625,4604.3701171875,16759.220703125
2023-12-09,43725.984375,2341.17529296875,14403.9697265625,4604.3701171875,16759.220703125
2023-12-10,43779.69921875,2352.462646484375,14403.9697265625,4604.3701171875,16759.220703125
2023-12-11,41243.83203125,2224.578857421875,14432.490234375,4622.43994140625,16794.4296875
2023-12-12,41450.22265625,2202.0380859375,14533.400390625,4643.7001953125,16791.740234375
2023-12-13,42890.7421875,2260.648681640625,14733.9599609375,4707.08984375,16766.05078125
2023-12-14,43023.97265625,2316.5791015625,14761.5595703125,4719.5498046875,16752.23046875
2023-12-15,41929.7578125,2219.33740234375,14813.919921875,4719.18994140625,16751.439453125
2023-12-16,42240.1171875,2226.926513671875,14813.919921875,4719.18994140625,16751.439453125
2023-12-17,41364.6640625,2196.481201171875,14813.919921875,4719.18994140625,16751.439453125
2023-12-18,42623.5390625,2217.2734375,14904.8095703125,4740.56005859375,16650.55078125
2023-12-19,42270.52734375,2177.87255859375,15003.2197265625,4768.3701171875,16744.41015625
2023-12-20,43652.25,2201.911376953125,14777.9404296875,4698.35009765625,16733.05078125
2023-12-21,43869.15234375,2239.54248046875,14963.8701171875,4746.75,16687.419921875
2023-12-22,43997.90234375,2326.52490234375,14992.9697265625,4754.6298828125,16706.1796875
2023-12-23,43739.54296875,2309.04638671875,14992.9697265625,4754.6298828125,16706.1796875
2023-12-24,43016.1171875,2265.692138671875,14992.9697265625,4754.6298828125,16706.1796875
2023-12-25,43613.140625,2272.561767578125,14992.9697265625,4754.6298828125,16706.1796875
2023-12-26,42520.40234375,2231.46533203125,15074.5703125,4774.75,16706.1796875
2023-12-27,43442.85546875,2378.739990234375,15099.1796875,4781.580078125,16742.0703125
2023-12-28,42627.85546875,2347.566162109375,15095.1396484375,4783.35009765625,16701.55078125
2023-12-29,42099.40234375,2300.690673828125,15011.349609375,4769.830078125,16751.640625
2023-12-30,42156.90234375,2292.0654296875,15011.349609375,4769.830078125,16751.640625
2023-12-31,42265.1875,2281.47119140625,15011.349609375,4769.830078125,16751.640625
2024-01-01,44167.33203125,2352.327880859375,15011.349609375,4769.830078125,16751.640625
2024-01-02,44957.96875,2355.83642578125,14765.9404296875,4742.830078125,16769.359375
2024-01-03,42848.17578125,2210.761962890625,14592.2099609375,4704.81005859375,16538.390625
2024-01-04,44179.921875,2269.0380859375,14510.2998046875,4688.68017578125,16617.2890625
2024-01-05,44162.69140625,2268.647216796875,14524.0703125,4697.240234375,16594.2109375
2024-01-06,43989.1953125,2241.624755859375,14524.0703125,4697.240234375,16594.2109375
2024-01-07,43943.09765625,2222.865966796875,14524.0703125,4697.240234375,16594.2109375
2024-01-08,46970.50390625,2333.03271484375,14843.76953125,4763.5400390625,16716.470703125
2024-01-09,46139.73046875,2344.8271484375,14857.7099609375,4756.5,16688.359375
2024-01-10,46627.77734375,2582.103515625,14969.650390625,4783.4501953125,16689.810546875
2024-01-11,46368.5859375,2619.619140625,14970.1904296875,4780.240234375,16547.029296875
2024-01-12,42853.16796875,2524.460205078125,14972.759765625,4783.830078125,16704.560546875
2024-01-13,42842.3828125,2576.597900390625,14972.759765625,4783.830078125,16704.560546875
2024-01-14,41796.26953125,2472.2412109375,14972.759765625,4783.830078125,16704.560546875
2024-01-15,42511.96875,2511.36376953125,14972.759765625,4783.830078125,16622.220703125
2024-01-16,43154.9453125,2587.691162109375,14944.349609375,4765.97998046875,16571.6796875
2024-01-17,42742.65234375,2528.369384765625,14855.6201171875,4739.2099609375,16431.689453125
2024-01-18,41262.05859375,2467.018798828125,15055.650390625,4780.93994140625,16567.349609375
2024-01-19,41618.40625,2489.49853515625,15310.9697265625,4839.81005859375,16555.130859375
2024-01-20,41665.5859375,2469.589111328125,15310.9697265625,4839.81005859375,16555.130859375
2024-01-21,41545.78515625,2453.9130859375,15310.9697265625,4839.81005859375,16555.130859375
2024-01-22,39507.3671875,2310.826416015625,15360.2900390625,4850.43017578125,16683.359375
2024-01-23,39845.55078125,2240.68603515625,15425.9404296875,4864.60009765625,16627.08984375
2024-01-24,40077.07421875,2233.561767578125,15481.919921875,4868.5498046875,16889.919921875
2024-01-25,39933.80859375,2217.710205078125,15510.5,4894.16015625,16906.919921875
2024-01-26,41816.87109375,2267.19970703125,15455.3603515625,4890.97021484375,16961.390625
2024-01-27,42120.0546875,2267.885986328125,15455.3603515625,4890.97021484375,16961.390625
2024-01-28,42035.59375,2257.208740234375,15455.3603515625,4890.97021484375,16961.390625
2024-01-29,43288.24609375,2317.064208984375,15628.0400390625,4927.93017578125,16941.7109375
2024-01-30,42952.609375,2344.49365234375,15509.900390625,4924.97021484375,16972.33984375
2024-01-31,42582.60546875,2282.54443359375,15164.009765625,4845.64990234375,16903.759765625
2024-02-01,43075.7734375,2303.82470703125,15361.6396484375,4906.18994140625,16859.0390625
2024-02-02,43185.859375,2308.0380859375,15628.9501953125,4958.60986328125,16918.2109375
2024-02-03,42992.25,2296.038330078125,15628.9501953125,4958.60986328125,16918.2109375
2024-02-04,42583.58203125,2289.546142578125,15628.9501953125,4958.60986328125,16918.2109375
2024-02-05,42658.66796875,2298.888916015625,15597.6796875,4942.81005859375,16904.060546875
2024-02-06,43084.671875,2372.201904296875,15609.0,4954.22998046875,17033.240234375
2024-02-07,44318.22265625,2423.7451171875,15756.6396484375,4995.06005859375,16921.9609375
2024-02-08,45301.56640625,2419.906494140625,15793.7099609375,4997.91015625,16963.830078125
2024-02-09,47147.19921875,2487.515625,15990.66015625,5026.60986328125,16926.5
2024-02-10,47771.27734375,2501.228271484375,15990.66015625,5026.60986328125,16926.5
2024-02-11,48293.91796875,2507.570556640625,15990.66015625,5026.60986328125,16926.5
2024-02-12,49958.22265625,2658.115966796875,15942.5498046875,5021.83984375,17037.349609375
2024-02-13,49742.44140625,2642.185302734375,15655.599609375,4953.169921875,16880.830078125
2024-02-14,51826.6953125,2777.90234375,15859.150390625,5000.6201171875,16945.48046875
2024-02-15,51938.5546875,2824.37890625,15906.169921875,5029.72998046875,17046.689453125
2024-02-16,52160.203125,2803.69140625,15775.650390625,5005.56982421875,17117.439453125
2024-02-17,51662.99609375,2786.672607421875,15775.650390625,5005.56982421875,17117.439453125
2024-02-18,52122.546875,2878.998046875,15775.650390625,5005.56982421875,17117.439453125
2024-02-19,51779.14453125,2943.57470703125,15775.650390625,5005.56982421875,17092.259765625
2024-02-20,52284.875,3013.503662109375,15630.7802734375,4975.509765625,17068.4296875
2024-02-21,51839.1796875,2970.35546875,15580.8701171875,4981.7998046875,17118.119140625
2024-02-22,51304.97265625,2971.00732421875,16041.6201171875,5087.02978515625,17370.44921875
2024-02-23,50731.94921875,2921.658203125,15996.8203125,5088.7998046875,17419.330078125
2024-02-24,51571.1015625,2992.385986328125,15996.8203125,5088.7998046875,17419.330078125
2024-02-25,51733.23828125,3112.697265625,15996.8203125,5088.7998046875,17419.330078125
2024-02-26,54522.40234375,3178.99365234375,15976.25,5069.52978515625,17423.23046875
2024-02-27,57085.37109375,3244.519287109375,16035.2998046875,5078.18017578125,17556.490234375
2024-02-28,62504.7890625,3385.703857421875,15947.740234375,5069.759765625,17601.220703125
2024-02-29,61198.3828125,3341.919677734375,16091.919921875,5096.27001953125,17678.189453125
2024-03-01,62440.6328125,3435.053955078125,16274.9404296875,5137.080078125,17735.0703125
2024-03-02,62029.84765625,3422.0498046875,16274.9404296875,5137.080078125,17735.0703125
2024-03-03,63167.37109375,3490.99365234375,16274.9404296875,5137.080078125,17735.0703125
2024-03-04,68330.4140625,3630.433837890625,16207.509765625,5130.9501953125,17716.169921875
2024-03-05,63801.19921875,3554.964599609375,15939.58984375,5078.64990234375,17698.400390625
2024-03-06,66106.8046875,3819.226318359375,16031.5400390625,5104.759765625,17716.7109375
2024-03-07,66925.484375,3874.34765625,16273.3798828125,5157.35986328125,17842.849609375
2024-03-08,68300.09375,3892.06103515625,16085.1103515625,5123.68994140625,17814.509765625
2024-03-09,68498.8828125,3915.4189453125,16085.1103515625,5123.68994140625,17814.509765625
2024-03-10,69019.7890625,3881.193115234375,16085.1103515625,5123.68994140625,17814.509765625
2024-03-11,72123.90625,4066.445068359375,16019.26953125,5117.93994140625,17746.26953125
2024-03-12,71481.2890625,3980.273193359375,16265.6396484375,5175.27001953125,17965.109375
2024-03-13,73083.5,4006.45703125,16177.76953125,5165.31005859375,17961.380859375
2024-03-14,71396.59375,3883.140380859375,16128.5302734375,5150.47998046875,17942.0390625
2024-03-15,69403.7734375,3735.22021484375,15973.169921875,5117.08984375,17936.650390625
2024-03-16,65315.1171875,3522.860107421875,15973.169921875,5117.08984375,17936.650390625
2024-03-17,68390.625,3642.4130859375,15973.169921875,5117.08984375,17936.650390625
2024-03-18,67548.59375,3517.985107421875,16103.4501953125,5149.419921875,17932.6796875
2024-03-19,61912.7734375,3157.6181640625,16166.7900390625,5178.509765625,17987.490234375
2024-03-20,67913.671875,3513.39306640625,16369.41015625,5224.6201171875,18015.130859375
2024-03-21,65491.390625,3492.9912109375,16401.83984375,5241.52978515625,18179.25
2024-03-22,63778.76171875,3333.68798828125,16428.8203125,5234.18017578125,18205.939453125
2024-03-23,64062.203125,3336.593994140625,16428.8203125,5234.18017578125,18205.939453125
2024-03-24,67234.171875,3454.636474609375,16428.8203125,5234.18017578125,18205.939453125
2024-03-25,69958.8125,3590.8837890625,16384.470703125,5218.18994140625,18261.310546875
2024-03-26,69987.8359375,3587.5048828125,16315.7001953125,5203.580078125,18384.349609375
2024-03-27,69455.34375,3500.115234375,16399.51953125,5248.490234375,18477.08984375
2024-03-28,70744.953125,3561.2939453125,16379.4599609375,5254.35009765625,18492.490234375
2024-03-29,69892.828125,3511.80615234375,16379.4599609375,5254.35009765625,18492.490234375
2024-03-30,69645.3046875,3507.9443359375,16379.4599609375,5254.35009765625,18492.490234375
2024-03-31,71333.6484375,3647.8564453125,16379.4599609375,5254.35009765625,18492.490234375
2024-04-01,69702.1484375,3505.030029296875,16396.830078125,5243.77001953125,18492.490234375
2024-04-02,65446.97265625,3277.234619140625,16240.4501953125,5205.81005859375,18283.130859375
2024-04-03,65980.8125,3311.44189453125,16277.4599609375,5211.490234375,18367.720703125
2024-04-04,68508.84375,3330.04052734375,16049.080078125,5147.2099609375,18403.130859375
2024-04-05,67837.640625,3318.88525390625,16248.51953125,5204.33984375,18175.0390625
2024-04-06,68896.109375,3354.183837890625,16248.51953125,5204.33984375,18175.0390625
2024-04-07,69362.5546875,3453.49462890625,16248.51953125,5204.33984375,18175.0390625
2024-04-08,71631.359375,3695.292724609375,16253.9599609375,5202.39013671875,18318.970703125
2024-04-09,69139.015625,3505.163330078125,16306.6396484375,5209.91015625,18076.689453125
2024-04-10,70587.8828125,3543.737060546875,16170.3603515625,5160.64013671875,18097.30078125
2024-04-11,70060.609375,3505.247802734375,16442.19921875,5199.06005859375,17954.48046875
2024-04-12,67195.8671875,3243.034912109375,16175.08984375,5123.41015625,17930.3203125
2024-04-13,63821.47265625,3004.900390625,16175.08984375,5123.41015625,17930.3203125
2024-04-14,65738.7265625,3156.94189453125,16175.08984375,5123.41015625,17930.3203125
2024-04-15,63426.2109375,3101.600341796875,15885.01953125,5061.81982421875,18026.580078125
2024-04-16,63811.86328125,3084.920166015625,15865.25,5051.41015625,17766.23046875
2024-04-17,61276.69140625,2984.7275390625,15683.3701171875,5022.2099609375,17770.01953125
2024-04-18,63512.75390625,3066.027587890625,15601.5,5011.1201171875,17837.400390625
2024-04-19,63843.5703125,3059.278564453125,15282.009765625,4967.22998046875,17737.359375
2024-04-20,64994.44140625,3157.627197265625,15282.009765625,4967.22998046875,17737.359375
2024-04-21,64926.64453125,3147.28857421875,15282.009765625,4967.22998046875,17737.359375
2024-04-22,66837.6796875,3201.652099609375,15451.3095703125,5010.60009765625,17860.80078125
2024-04-23,66407.2734375,3219.91162109375,15696.6396484375,5070.5498046875,18137.650390625
2024-04-24,64276.8984375,3139.80517578125,15712.75,5071.6298828125,18088.69921875
2024-04-25,64481.70703125,3156.509521484375,15611.759765625,5048.419921875,17917.279296875
2024-04-26,63755.3203125,3130.164794921875,15927.900390625,5099.9599609375,18161.009765625
2024-04-27,63419.140625,3252.168212890625,15927.900390625,5099.9599609375,18161.009765625
2024-04-28,63113.23046875,3262.774658203125,15927.900390625,5099.9599609375,18161.009765625
2024-04-29,63841.12109375,3215.428955078125,15983.080078125,5116.169921875,18118.3203125
2024-04-30,60636.85546875,3012.286865234375,15657.8203125,5035.68994140625,17932.169921875
2024-05-01,58254.01171875,2969.78466796875,15605.48046875,5018.39013671875,17932.169921875
2024-05-02,59123.43359375,2988.16845703125,15840.9599609375,5064.2001953125,17896.5
2024-05-03,62889.8359375,3103.5419921875,16156.330078125,5127.7900390625,18001.599609375
2024-05-04,63891.47265625,3117.576416015625,16156.330078125,5127.7900390625,18001.599609375
2024-05-05,64031.1328125,3137.2490234375,16156.330078125,5127.7900390625,18001.599609375
2024-05-06,63161.94921875,3062.728759765625,16349.25,5180.740234375,18175.2109375
2024-05-07,62334.81640625,3006.5771484375,16332.5595703125,5187.7001953125,18430.05078125
2024-05-08,61187.94140625,2973.6572265625,16302.759765625,5187.669921875,18498.380859375
2024-05-09,63049.9609375,3036.0205078125,16346.259765625,5214.080078125,18686.599609375
2024-05-10,60792.77734375,2909.791259765625,16340.8701171875,5222.68017578125,18772.849609375
2024-05-11,60793.7109375,2911.60205078125,16340.8701171875,5222.68017578125,18772.849609375
2024-05-12,61448.39453125,2928.701904296875,16340.8701171875,5222.68017578125,18772.849609375
2024-05-13,62901.44921875,2949.359619140625,16388.240234375,5221.419921875,18742.220703125
2024-05-14,61552.7890625,2881.157958984375,16511.1796875,5246.68017578125,18716.419921875
2024-05-15,66267.4921875,3037.056640625,16742.390625,5308.14990234375,18869.359375
2024-05-16,65231.58203125,2945.131103515625,16698.3203125,5297.10009765625,18738.810546875
2024-05-17,67051.875,3094.11865234375,16685.970703125,5303.27001953125,18704.419921875
2024-05-18,66940.8046875,3122.948974609375,16685.970703125,5303.27001953125,18704.419921875
2024-05-19,66278.3671875,3071.843017578125,16685.970703125,5303.27001953125,18704.419921875
2024-05-20,71448.1953125,3663.85546875,16794.869140625,5308.1298828125,18768.9609375
2024-05-21,70136.53125,3789.312744140625,16832.619140625,5321.41015625,18726.759765625
2024-05-22,69122.3359375,3737.2177734375,16801.5390625,5307.009765625,18680.19921875
2024-05-23,67929.5625,3776.92724609375,16736.029296875,5267.83984375,18691.3203125
2024-05-24,68526.1015625,3726.9345703125,16920.7890625,5304.72021484375,18693.369140625
2024-05-25,69265.9453125,3749.236572265625,16920.7890625,5304.72021484375,18693.369140625
2024-05-26,68518.09375,3825.8974609375,16920.7890625,5304.72021484375,18693.369140625
2024-05-27,69394.5546875,3892.0068359375,16920.7890625,5304.72021484375,18774.7109375
2024-05-28,68296.21875,3840.25634765625,17019.880859375,5306.0400390625,18677.869140625
2024-05-29,67578.09375,3763.196533203125,16920.580078125,5266.9501953125,18473.2890625
2024-05-30,68364.9921875,3746.849609375,16737.080078125,5235.47998046875,18496.7890625
2024-05-31,67491.4140625,3760.026611328125,16735.01953125,5277.509765625,18497.939453125
2024-06-01,67706.9375,3813.198974609375,16735.01953125,5277.509765625,18497.939453125
2024-06-02,67751.6015625,3780.89599609375,16735.01953125,5277.509765625,18497.939453125
2024-06-03,68804.78125,3766.38916015625,16828.669921875,5283.39990234375,18608.16015625
2024-06-04,70567.765625,3812.515869140625,16857.05078125,5291.33984375,18405.640625
2024-06-05,71082.8203125,3864.260986328125,17187.900390625,5354.02978515625,18575.939453125
2024-06-06,70757.1640625,3811.60595703125,17173.119140625,5352.9599609375,18652.669921875
2024-06-07,69342.5859375,3678.629150390625,17133.130859375,5346.990234375,18557.26953125
2024-06-08,69305.7734375,3680.949951171875,17133.130859375,5346.990234375,18557.26953125
2024-06-09,69647.9921875,3705.90380859375,17133.130859375,5346.990234375,18557.26953125
2024-06-10,69512.28125,3666.717529296875,17192.529296875,5360.7900390625,18494.890625
2024-06-11,67332.03125,3498.33056640625,17343.55078125,5375.31982421875,18369.939453125
2024-06-12,68241.1875,3559.61767578125,17608.439453125,5421.02978515625,18630.859375
2024-06-13,66756.3984375,3469.28125,17667.560546875,5433.740234375,18265.6796875
2024-06-14,66011.09375,3480.27197265625,17688.880859375,5431.60009765625,18002.01953125
2024-06-15,66191.0,3565.549560546875,17688.880859375,5431.60009765625,18002.01953125
2024-06-16,66639.046875,3620.5634765625,17688.880859375,5431.60009765625,18002.01953125
2024-06-17,66490.296875,3511.37890625,17857.01953125,5473.22998046875,18068.2109375
2024-06-18,65140.74609375,3483.681396484375,17862.23046875,5487.02978515625,18131.970703125
2024-06-19,64960.296875,3559.347412109375,17862.23046875,5487.02978515625,18067.91015625
2024-06-20,64828.65625,3511.0869140625,17721.58984375,5473.169921875,18254.1796875
2024-06-21,64096.19921875,3516.07568359375,17689.359375,5464.6201171875,18163.51953125
2024-06-22,64252.578125,3494.8134765625,17689.359375,5464.6201171875,18163.51953125
2024-06-23,63180.796875,3418.61181640625,17689.359375,5464.6201171875,18163.51953125
2024-06-24,60277.4140625,3350.25634765625,17496.8203125,5447.8701171875,18325.580078125
2024-06-25,61804.640625,3395.029052734375,17717.650390625,5469.2998046875,18177.619140625
2024-06-26,60811.27734375,3369.477294921875,17805.16015625,5477.89990234375,18155.240234375
2024-06-27,61604.80078125,3444.800537109375,17858.6796875,5482.8701171875,18210.55078125
2024-06-28,60320.13671875,3373.635986328125,17732.599609375,5460.47998046875,18235.44921875
2024-06-29,60887.37890625,3372.9677734375,17732.599609375,5460.47998046875,18235.44921875
2024-06-30,62678.29296875,3432.88916015625,17732.599609375,5460.47998046875,18235.44921875
2024-07-01,62851.98046875,3440.341552734375,17879.30078125,5475.08984375,18290.66015625
2024-07-02,62029.015625,3416.354736328125,18028.759765625,5509.009765625,18164.060546875
2024-07-03,60173.921875,3292.916748046875,18188.30078125,5537.02001953125,18374.529296875
2024-07-04,56977.703125,3054.52197265625,18188.30078125,5537.02001953125,18450.48046875
2024-07-05,56662.375,2981.5986328125,18352.759765625,5567.18994140625,18475.44921875
2024-07-06,58303.5390625,3069.3779296875,18352.759765625,5567.18994140625,18475.44921875
2024-07-07,55849.109375,2929.38720703125,18352.759765625,5567.18994140625,18475.44921875
2024-07-08,56705.09765625,3018.73193359375,18403.740234375,5572.85009765625,18472.05078125
2024-07-09,58009.2265625,3064.032958984375,18429.2890625,5576.97998046875,18236.189453125
2024-07-10,57742.49609375,3102.21875,18647.44921875,5633.91015625,18407.220703125
2024-07-11,57344.9140625,3100.330810546875,18283.41015625,5584.5400390625,18534.560546875
2024-07-12,57899.46484375,3134.15869140625,18398.44921875,5615.35009765625,18748.1796875
2024-07-13,59231.953125,3177.19873046875,18398.44921875,5615.35009765625,18748.1796875
2024-07-14,60787.79296875,3244.0791015625,18398.44921875,5615.35009765625,18748.1796875
2024-07-15,64870.15234375,3489.552734375,18472.5703125,5631.22021484375,18590.890625
2024-07-16,65097.1484375,3443.513427734375,18509.33984375,5667.2001953125,18518.029296875
2024-07-17,64118.79296875,3388.75244140625,17996.919921875,5588.27001953125,18437.30078125
2024-07-18,63974.06640625,3426.258544921875,17871.220703125,5544.58984375,18354.759765625
2024-07-19,66710.15625,3505.73486328125,17726.939453125,5505.0,18171.9296875
2024-07-20,67163.6484375,3519.29541015625,17726.939453125,5505.0,18171.9296875
2024-07-21,68154.5234375,3536.60546875,17726.939453125,5505.0,18171.9296875
2024-07-22,67585.25,3440.419921875,18007.5703125,5564.41015625,18407.0703125
2024-07-23,65927.671875,3481.995849609375,17997.349609375,5555.740234375,18557.69921875
2024-07-24,65372.1328125,3336.33935546875,17342.41015625,5427.1298828125,18387.4609375
2024-07-25,65777.2265625,3174.42724609375,17181.720703125,5399.22021484375,18298.720703125
2024-07-26,67912.0625,3275.951416015625,17357.880859375,5459.10009765625,18417.55078125
2024-07-27,67813.3359375,3247.60791015625,17357.880859375,5459.10009765625,18417.55078125
2024-07-28,68255.8671875,3271.464599609375,17357.880859375,5459.10009765625,18417.55078125
