date,active_addresses,mvrv,fees_native,exchange_inflow,exchange_outflow,hashrate,tx_count,exchange_netflow
2024-03-26,608189,1.465584771985,3755.9602353945206,495310.17356844584,515025.25967977126,825.50624753,1315082,-19715.08611132542
2024-03-27,573286,1.42982601188,4187.6799019463,438565.0649225759,406075.8129796441,825.50624753,1272273,32489.25194293179
2024-03-28,596032,1.447599462436,4144.116876210743,276283.48126478255,335291.3390448684,825.50624753,1287078,-59007.85778008588
2024-03-29,642512,1.429872423381,3252.118796394881,272826.1371040539,278383.6858969959,825.50624753,1304561,-5557.548792941961
2024-03-30,650692,1.424256497438,2758.958413958346,142468.2496146251,179341.37491981313,825.50624753,1239605,-36873.125305188034
2024-03-31,653977,1.467171164405,2730.4557674595694,185821.92931133127,198169.510669218,825.50624753,1245309,-12347.581357886724
2024-04-01,611993,1.415932402349,3236.0254218675036,335480.716955417,350744.20709246094,825.50624753,1245715,-15263.490137043933
2024-04-02,546109,1.33930753485,4714.079628219422,465722.4355165277,402566.00268943975,825.50624753,1239577,63156.432827087934
2024-04-03,537711,1.357905003229,4043.388008363273,403499.07006923447,354742.28127059474,825.50624753,1211600,48756.788798639725
2024-04-04,569904,1.36540294484,3478.806985090236,403145.00490491936,429951.4623188226,825.50624753,1234719,-26806.457413903263
2024-04-05,599968,1.367880951594,2594.6136808421998,282428.8460507227,262809.12318280846,825.50624753,1242174,19619.722867914243
2024-04-06,628725,1.387309316035,1741.3523220968416,92140.80016893757,129606.59883475432,825.50624753,1201522,-37465.79866581675
2024-04-07,622065,1.416630774805,1991.162955043048,141645.76999450827,134356.15178615824,825.50624753,1177838,7289.618208350032
2024-04-08,598540,1.500833220103,2941.68861464314,376179.04377705115,398091.84996267734,825.50624753,1221235,-21912.806185626192
2024-04-09,565994,1.431249165637,3197.406405529255,417469.3258602076,416916.3899452103,825.50624753,1226401,552.9359149973025
2024-04-10,590235,1.44369589165,2421.9435059332413,289655.2805687006,283960.0339456065,825.50624753,1207941,5695.246623094077
2024-04-11,582348,1.427860072139,2512.668790720366,345784.25590896216,330496.01643999235,825.50624753,1213672,15288.239468969812
2024-04-12,633107,1.331628607213,3537.8161988541783,328040.58323300345,324832.5386438786,825.50624753,1322052,3208.044589124853
2024-04-13,576579,1.260997344116,5234.88619357192,364128.4464772296,445653.4962973414,825.50624753,1162426,-81525.04982011183
2024-04-14,578258,1.31233022592,1664.64241877468,324363.8910358677,290431.30423623347,825.50624753,1133064,33932.58679963421
2024-04-15,600397,1.298207064861,2081.2514769031886,357250.3717804249,377730.41368001467,825.50624753,1187906,-20480.041899589763
2024-04-16,623665,1.299806805103,1541.8960768868817,324234.01541419537,332250.5995410968,825.50624753,1178451,-8016.584126901405
2024-04-17,620637,1.2714412954,2450.2361595049406,300385.43365531677,284162.247071805,825.50624753,1245968,16223.186583511764
2024-04-18,609816,1.30931757466,1644.3757697001759,405626.66612191533,426166.02896924905,825.50624753,1235484,-20539.362847333716
2024-04-19,580759,1.312965450968,1573.8031626265272,307688.0765273066,305901.7951252794,825.50624753,1182165,1786.2814020271762
2024-04-20,635686,1.355937770075,1029.7119880037053,156914.5729319553,175045.12280239363,825.50624753,1152540,-18130.54987043832
2024-04-21,606734,1.352893303647,1067.9279010556377,119356.54970830408,123462.290809042,825.50624753,1133785,-4105.741100737912
2024-04-22,565977,1.37234339379,1502.1862009071765,266540.59561813,272070.28667598317,825.50624753,1178253,-5529.691057853168
2024-04-23,558590,1.37506136604,1694.2118285356728,233133.94791979456,263783.47967616015,825.50624753,1199365,-30649.531756365584
2024-04-24,539490,1.342206758108,2320.2982608239736,251845.58409154476,293401.5637135564,825.50624753,1171434,-41555.979622011626
2024-04-25,565454,1.350175272041,1659.2752457265663,286588.0868375928,263602.09929769847,825.50624753,1186539,22985.987539894355
2024-04-26,615496,1.337490815311,1059.4068212352067,194499.97668562477,223326.98553036235,825.50624753,1177416,-28827.008844737575
2024-04-27,622222,1.379411804457,871.0988916785593,160214.31539189027,137270.15118611607,825.50624753,1103918,22944.1642057742
2024-04-28,631340,1.379598194274,1023.2483287856228,155744.1031183705,179962.58496824367,825.50624753,1140939,-24218.481849873177
2024-04-29,634789,1.36113590155,1227.4212995239725,268470.3895207623,256890.08193125183,825.50624753,1224677,11580.307589510485
2024-04-30,615440,1.285860743622,1857.2353682519515,266052.4412318508,272863.33870803966,825.50624753,1262466,-6810.8974761888385
2024-05-01,589497,1.274329954251,1324.4657236664434,478921.2073876309,473517.7431765257,825.50624753,1206626,5403.464211105194
2024-05-02,631566,1.285903541135,1132.9626319600368,254386.34378736516,214122.5746822252,825.50624753,1223696,40263.769105139945
2024-05-03,626688,1.332534732186,1065.2482180311404,202573.6792815257,195462.37899724,825.50624753,1194608,7111.30028428568
2024-05-04,647201,1.336508045027,851.2071149991843,65520.10247144532,91641.67345020275,825.50624753,1163073,-26121.57097875743
2024-05-05,634400,1.345308060943,851.0038572911809,125709.2921631533,117371.44785897524,825.50624753,1145911,8337.844304178056
2024-05-06,605873,1.321075342486,915.6624729040361,266971.3994401847,215776.78337325933,825.50624753,1190232,51194.61606692537
2024-05-07,605694,1.305352821626,923.2563910856659,251482.37982870344,293252.3667195249,825.50624753,1231931,-41769.986890821456
2024-05-08,588088,1.291192033974,789.3388574462307,210839.0745789444,257420.97545445207,825.50624753,1159221,-46581.90087550768
2024-05-09,579657,1.315753688256,741.4777227191281,235180.54817252944,212842.5226832082,825.50624753,1126649,22338.02548932124
2024-05-10,611791,1.269414827182,913.4729827828445,211027.2979410833,204730.25894276227,825.50624753,1154535,6297.038998321019
2024-05-11,595395,1.271771602779,692.6160214682994,73817.71189525553,71616.81247888767,825.50624753,1113685,2200.899416367858
2024-05-12,617082,1.282599961366,617.3530990918848,75843.41462453715,86357.38286467255,825.50624753,1055429,-10513.968240135393
2024-05-13,575636,1.29179722101,1251.5577179395343,310944.3328584884,297023.5422387505,825.50624753,1163122,13920.790619737876
2024-05-14,583373,1.270059502326,1080.3045222117053,177418.64505958508,174440.7106398705,825.50624753,1182521,2977.934419714584
2024-05-15,613829,1.328933770552,1162.7690762008012,257928.44919629488,229308.55817269825,825.50624753,1197067,28619.891023596632
2024-05-16,604917,1.295266607654,843.6492414203831,316911.6355982999,293608.5730573865,825.50624753,1218766,23303.062540913408
2024-05-17,569230,1.351503116473,906.7978614247834,203450.50691966971,190640.6827320724,825.50624753,1112590,12809.824187597318
2024-05-18,641401,1.360896553298,589.0035952565809,89545.34908103553,95932.08758592926,825.50624753,1082308,-6386.7385048937285
2024-05-19,579016,1.337750849254,600.341548795793,86360.65023057332,81749.8905442701,825.50624753,1022057,4610.759686303209
2024-05-20,546790,1.54572926357,2053.246937569335,382741.725716315,407233.0904373757,825.50624753,1124081,-24491.36472106073
2024-05-21,560062,1.561184609847,1949.6592840731407,533450.6933203102,676552.9869900241,825.50624753,1198696,-143102.2936697139
2024-05-22,552922,1.521325285394,1665.384846387462,384873.7643937752,422017.62404162495,825.50624753,1188672,-37143.85964784975
2024-05-23,519468,1.511428821328,1794.748595659137,574779.0811004712,631382.3986877471,825.50624753,1156304,-56603.31758727587
2024-05-24,553536,1.483050032331,1302.2986727729472,439242.2125628382,500820.8657537903,825.50624753,1164101,-61578.653190952085
2024-05-25,598267,1.475632917387,821.7501259878184,311548.8380415557,174914.90444254625,825.50624753,1157033,136633.93359900947
2024-05-26,533284,1.488841239735,943.2109059986208,185946.97300673093,187095.21655935308,825.50624753,1139013,-1148.2435526221525
2024-05-27,498242,1.494326128999,2116.6176268620507,253087.6445979384,327050.49294143374,825.50624753,1159616,-73962.84834349534
2024-05-28,461484,1.46986136136,2240.8175712628895,297533.891120445,332395.90418596554,825.50624753,1105315,-34862.01306552056
2024-05-29,520099,1.440224849497,1765.8321187709148,276323.8954107342,316062.46519737894,825.50624753,1172771,-39738.569786644715
2024-05-30,495167,1.424756340851,1910.0326840388384,242312.02410943247,261436.03177414567,825.50624753,1149944,-19124.007664713194
2024-05-31,505517,1.425364904263,1756.6099323756196,252583.7452836636,245496.66526429885,825.50624753,1175396,7087.080019364745
2024-06-01,490287,1.444123256553,1184.5978796935412,88212.06334254461,117781.01760676366,825.50624753,1119675,-29568.95426421905
2024-06-02,476034,1.43123684489,1426.842639174651,119067.74885184281,103055.33469585863,825.50624753,1076974,16012.414155984181
2024-06-03,474371,1.42602534035,1829.7583663080984,224355.35475383143,247377.29781159907,825.50624753,1152786,-23021.94305776764
2024-06-04,516994,1.440697296918,1485.677470048959,189865.89381612808,184392.72417069823,825.50624753,1164380,5473.169645429851
2024-06-05,483558,1.456458922365,2496.9798209721757,221725.61511445863,254549.163275782,825.50624753,1178477,-32823.54816132336
2024-06-06,475215,1.438394080543,2662.7698198383127,276053.3250360762,258936.9860627331,825.50624753,1154720,17116.33897334308
2024-06-07,510663,1.395003105774,2193.8649905477664,243529.93451432444,255984.34706184865,825.50624753,1184232,-12454.412547524204
2024-06-08,540011,1.395896742578,1197.5310531179232,140556.80978142144,127384.16240517964,825.50624753,1156305,13172.647376241803
2024-06-09,540061,1.405732864333,1133.9895434565892,73380.05070014794,80757.44840779174,825.50624753,1142399,-7377.397707643802
2024-06-10,511530,1.395495661703,1558.3794629940362,170989.93246678903,186848.0309454452,825.50624753,1180168,-15858.098478656175
2024-06-11,504409,1.340189823057,1955.8114567364807,608316.6169867173,652511.6450277055,825.50624753,1177067,-44195.02804098814
2024-06-12,532832,1.365299273486,2205.681797277652,301896.1358119579,337043.4430141297,825.50624753,1224208,-35147.307202171825
2024-06-13,535451,1.340901355424,1976.0448653183687,263576.3888002049,284962.63538011845,825.50624753,1230853,-21386.24657991354
2024-06-14,532661,1.350058186293,1453.5159384814706,285476.55120944936,292141.5741808384,825.50624753,1184071,-6665.0229713890585
2024-06-15,574241,1.383460960521,774.4435524737842,98552.17187960466,135170.08016868745,825.50624753,1137118,-36617.908289082785
2024-06-16,588379,1.40359223054,715.4506805748476,113283.78098346449,108404.12838463087,825.50624753,1123092,4879.652598833622
2024-06-17,520331,1.368730605123,1152.018678687146,276416.29314751585,296090.16203294566,825.50624753,1143178,-19673.86888542981
2024-06-18,490549,1.361972555409,1414.8766670423374,372825.44774932053,369884.6552053849,825.50624753,1147395,2940.7925439356477
2024-06-19,511058,1.391319559631,1175.9008123844633,252788.2582102068,282316.8829440169,825.50624753,1127592,-29528.62473381008
2024-06-20,504589,1.374954257975,1710.0804936615032,231392.61858682055,237026.67368603908,825.50624753,1150083,-5634.055099218531
2024-06-21,663885,1.376712831273,860.9442342825366,226655.63318612296,224315.7469951753,825.50624753,1263722,2339.886190947669
2024-06-22,808983,1.367989058006,502.483351987262,75920.00695989076,97443.83412026653,825.50624753,1316624,-21523.827160375775
2024-06-23,588860,1.341485220926,553.1756714827501,169480.41333736284,115958.14349320171,825.50624753,1095704,53522.26984416113
2024-06-24,562076,1.321167969316,978.1402886876735,367319.14111716725,347108.9275962937,825.50624753,1158931,20210.21352087357
2024-06-25,597376,1.341220871063,938.5803191466466,277769.1184435257,315263.23935265746,825.50624753,1193832,-37494.12090913177
2024-06-26,633829,1.335394171623,931.5591147078186,241436.6024739518,267609.5353866832,825.50624753,1248199,-26172.932912731398
2024-06-27,538256,1.360523680113,1175.135307225033,247553.34099007476,267780.2451179205,825.50624753,1173697,-20226.904127845744
2024-06-28,561733,1.337408737292,846.5500972088444,406015.6284387241,399920.762980332,825.50624753,1175815,6094.8654583920725
2024-06-29,656977,1.339436873695,431.89763744019285,62243.22967869339,85002.98037013356,825.50624753,1142572,-22759.750691440175
2024-06-30,580898,1.361331704827,563.6731517609918,106880.16649403328,161306.7949966665,825.50624753,1122964,-54426.628502633204
2024-07-01,547334,1.361598346419,927.5338496712973,279596.07436263474,220560.93315061752,825.50624753,1155552,59035.14121201722
2024-07-02,539489,1.35678267542,820.3012370748365,263916.9370101829,251391.5267556118,825.50624753,1135937,12525.410254571092
2024-07-03,498539,1.316053679528,1287.9107001426953,207975.15870722273,250590.0041756324,825.50624753,1151881,-42614.84546840968
2024-07-04,572314,1.246512677259,1180.0310719803133,205759.18609629993,214855.13252919167,825.50624753,1241195,-9095.946432891738
2024-07-05,569838,1.220914691587,1414.9845877437472,392542.5844998385,388240.82956203294,825.50624753,1237133,4301.754937805526
2024-07-06,613236,1.256464386207,467.1294668329593,116649.48467322013,119094.0382183888,825.50624753,1137910,-2444.5535451686737
2024-07-07,567737,1.213418410901,406.6246845395039,164805.94438817824,127375.10230599107,825.50624753,1028463,37430.84208218717
2024-07-08,542605,1.252647359441,694.8706928080115,234630.6003939104,219576.926704032,825.50624753,1137702,15053.6736898784
2024-07-09,540111,1.274239451761,738.097415541003,262581.39440390485,210326.42622770264,825.50624753,1151773,52254.96817620221
2024-07-10,527292,1.293526185163,1081.7784365110203,203002.95899306968,198751.89342562505,825.50624753,1175636,4251.065567444632
2024-07-11,548429,1.298312425957,921.1934869027039,275811.26000071695,262660.86358932767,825.50624753,1191567,13150.396411389287
2024-07-12,609220,1.312266147124,621.5485226765693,367400.8841493136,220091.69114195128,825.50624753,1187556,147309.19300736234
