date,active_addresses,mvrv,fees_native,exchange_inflow,exchange_outflow,hashrate,tx_count,exchange_netflow,sopr
2024-02-27,917983,2.39296751458,48.62101767,60709.1303951,57178.88869085,524073681.0233341,388230,3530.241704250002,1.0359
2024-02-28,1054242,2.578804516452,60.83395661,75984.96302114,68109.42198591,605325415.4676697,415406,7875.54103523001,1.0758
2024-02-29,989364,2.523625575021,74.63737446,68516.07386206,62026.40694505,540324029.0822262,407609,6489.666917009999,1.033
2024-03-01,1058499,2.552193764104,58.46513507,71414.79714785,76883.13659693,607463923.1349978,415081,-5468.339449079998,1.0453
2024-03-02,843207,2.530515094253,42.06457924,31691.05314612,29892.21454012,500960507.5972892,342086,1798.8386060000012,1.0124
2024-03-03,868123,2.564912446775,47.46206023,30983.91536948,30247.93199446,611408497.2364957,385135,735.9833750200014,1.0161
2024-03-04,889591,2.751198902437,84.378542,56495.56779154,52965.03954197,508849650.1201027,358771,3530.528249570001,1.0434
2024-03-05,1163884,2.565781926711,101.03408688,74704.95689097,62526.12285655,658743346.6931943,424703,12178.834034420004,1.0388
2024-03-06,922558,2.612226371577,66.67707272,53800.07767636,57776.51652591,552239931.1554856,381467,-3976.4388495500025,1.0878
2024-03-07,1034779,2.630694305772,52.0775472,60499.80884393,52657.00636569,710022770.2513908,437969,7842.802478239995,1.0461
2024-03-08,947450,2.663773784415,47.73634254,54686.36472567,58232.8472904,607463923.1349978,424558,-3546.482564730002,1.0392
2024-03-09,915625,2.664446669894,40.77661246,33656.60958373,35156.0513069,642965061.6475674,362520,-1499.441723169999,1.0223
2024-03-10,862638,2.673324643842,36.33400092,36083.86914384,32180.31516842,564073647.779797,363011,3903.55397542,1.0235
2024-03-11,1150718,2.776042557045,41.46573431,61910.40542698,52508.66036136,670577063.3175056,393001,9401.745065620002,1.0486
2024-03-12,1016389,2.732831670246,38.34777079,51509.94706077,48123.36789326,556184505.2569835,344882,3386.579167509997,1.0276
2024-03-13,1093495,2.746836537171,35.2733557,56279.12714195,58510.73286435,631131350.7034383,387845,-2231.6057224000033,1.0866
2024-03-14,1000634,2.676637138189,34.48419108,55793.16028504,68115.85163019,580862770.2919041,330080,-12322.691345149993,1.025
2024-03-15,963220,2.593181988006,37.00099633,56414.66979033,58774.75346509,529980319.0136912,311078,-2360.083674759997,1.0109
2024-03-16,916345,2.443363523614,37.64116141,35789.7568322,29566.45469704,600922569.4689919,355299,6223.30213516,1.01
2024-03-17,861558,2.541969044316,25.29065756,39071.25656037,50365.04895138,609268716.934864,365645,-11293.79239101,1.0301
2024-03-18,910571,2.51875351754,42.62561643,39436.90807375,38797.87655237,600922569.4689919,417117,639.0315213799986,1.0156
2024-03-19,974102,2.30649799611,45.63946834,63661.74007127,55297.17408921,655172524.9925482,459004,8364.565982059998,0.9964
2024-03-20,942142,2.517432122856,32.95557912,47393.59178572,45159.58932826,621787935.1290596,360623,2234.0024574599956,1.0068
2024-03-21,819742,2.425056482588,38.64095953,42632.98143362,42980.30486718,500768805.88775134,328692,-347.3234335599991,1.0243
2024-03-22,915500,2.347242779085,37.52921992,47572.32831686,57996.03453327,563364908.8771799,347556,-10423.706216409999,1.0226
2024-03-23,908728,2.355130916016,23.77739181,23532.48635394,24742.76601274,650999448.2549993,315648,-1210.279658800002,1.1324
2024-03-24,918817,2.459089042138,21.25186473,23762.82705716,24352.61163116,709422480.5161047,331993,-589.7845740000012,1.0146
2024-03-25,918815,2.531973278125,28.33934579,43743.16246097,47018.79733263,550845690.6829845,320633,-3275.634871659997,1.0666
2024-03-26,851577,2.529858023857,31.73448011,50154.84836708,50702.44105378,559191838.1488568,313314,-547.5926867000017,1.0118
2024-03-27,865580,2.497305617703,30.07974471,52144.97824827,49345.28422934,567537979.6055032,358499,2799.6940189300003,1.012
2024-03-28,942681,2.542320039061,30.48254828,51422.06067928,66439.07126362,630471212.2216165,433584,-15017.010584340002,1.0346
2024-03-29,847610,2.50681430136,29.19381658,32738.00396544,30967.4361476,595046224.9834744,451776,1770.5678178399976,1.0085
2024-03-30,826192,2.495980095994,29.62062953,19435.72726775,17717.6958517,640501145.6086524,486300,1718.031416050002,1.011
2024-03-31,691124,2.54947270434,28.42997282,18819.31141143,26889.4100861,566120367.485718,315001,-8070.09867467,1.0129
2024-04-01,970510,2.483865174687,27.14297447,39533.88782833,48138.02371167,619839819.6746066,330165,-8604.13588334,1.033
2024-04-02,953501,2.325824861038,22.22169146,41306.52130034,39796.74012648,611575288.1108959,358331,1509.7811738599994,1.0224
2024-04-03,965290,2.343574739079,27.90854939,33034.17100029,35598.19716638,586781693.4197637,369696,-2564.0261660899996,1.0128
2024-04-04,978380,2.422340254314,23.07677565,35344.07492234,41742.47918318,570252630.2923422,324609,-6398.404260840005,1.0093
2024-04-05,950040,2.401839662162,20.47892648,41627.84287517,37504.48633588,611575288.1108959,346357,4123.356539289998,1.0052
2024-04-06,907389,2.442327543695,17.93208872,23342.14533618,23539.84552209,640501145.6086524,433426,-197.70018590999825,1.0137
2024-04-07,833045,2.449775072637,21.56961081,22827.96956517,20717.68072215,702485129.3612517,526443,2110.28884302,1.0099
2024-04-08,896193,2.52594267686,34.00181329,35233.93305487,35131.27075578,652897939.9789873,454644,102.66229908999958,1.018
2024-04-09,890535,2.431151797828,46.69578897,35814.94329457,31811.55703545,603310756.5471852,450513,4003.3862591200013,1.0106
2024-04-10,846297,2.480887886464,71.20955424,29280.9211635,32756.47988101,627214744.5940204,538372,-3475.558717510001,1.0074
2024-04-11,748021,2.459930871341,109.2683687,17841.98455399,19650.68936235,566860611.596584,479937,-1808.7048083599984,1.0108
2024-04-12,832502,2.355699837214,153.45642058,34108.70526212,30251.00483489,584038201.0151991,441977,3857.7004272299964,1.0107
2024-04-13,869723,2.266724603585,107.18489341,20444.46405526,21238.80893728,704281364.049109,510750,-794.3448820199992,0.9968
2024-04-14,839158,2.303797513539,72.98308634,17884.80436157,15910.32050458,674220574.8366151,468144,1974.4838569900003,0.9999
2024-04-15,813736,2.224653591762,157.47266193,20703.2306483,20468.55084847,605510198.6103525,503794,234.67979982999896,1.0048
2024-04-16,941086,2.235583060627,92.75445493,31205.02427182,36996.3575806,708575759.8577794,453968,-5791.333308780002,1.0067
2024-04-17,794595,2.150115532828,121.85088432,25298.12972759,23333.06693359,588332603.0078033,385424,1965.0627940000013,0.9987
2024-04-18,823945,2.223657090198,107.17008007,40567.52437717,26117.41216099,622687788.0289677,416810,14450.112216179998,1.0093
2024-04-19,880733,2.229521797353,179.87658691,27955.43320185,25798.92268099,648454181.4327914,398632,2156.51052086,1.0134
2024-04-20,509709,2.268874228093,1206.4665844,6211.42380459,6743.83608335,558271813.7953093,630654,-532.4122787599999,1.0053
2024-04-21,565959,2.270178573833,335.52917373,7996.269433,6108.56141808,601215796.6177481,644793,1887.70801492,1.0074
2024-04-22,659537,2.336371416788,254.1083329,13809.65893685,17157.98839224,652748583.4253956,673406,-3348.3294553899996,1.0126
2024-04-23,547174,2.315430605828,445.20827332,18280.55337892,14521.8469281,721458959.6516583,928131,3758.706450820002,1.0068
2024-04-24,835569,2.229186378145,250.0755658,23660.40420107,14203.89573435,672198686.5397469,600768,9456.508466719999,1.0565
2024-04-25,818807,2.239412644798,109.88507376,15051.80909534,16782.15117353,626294685.533232,525222,-1730.3420781900004,1.005
2024-04-26,847289,2.213395882136,90.92221995,16016.68377214,18652.19206337,582497851.0693291,440854,-2635.5082912299986,1.0024
2024-04-27,856864,2.200293292653,62.41209597,14747.67803128,14270.48338324,613155632.0406892,459297,477.1946480400002,1.0071
2024-04-28,707117,2.182739504636,52.6358838,19026.43452862,14974.28810158,613155632.0406892,480244,4052.146427040001,1.0156
2024-04-29,856192,2.213049963714,45.31174055,24410.67234949,19540.81838451,573738484.1765486,400991,4869.8539649800005,1.0057
2024-04-30,827915,2.099491659604,45.06205756,32357.36854714,24684.10292894,617535318.6404513,501881,7673.265618199999,1.0043
2024-05-01,781183,2.01516295818,37.91687325,32735.92189626,29587.84048317,578118170.7763107,477225,3148.08141309,0.9866
2024-05-02,744998,2.050901531028,34.86927785,29119.74462177,27736.21398286,635054046.1192688,563418,1383.5306389100006,0.9973
2024-05-03,731936,2.180678249434,34.64122185,21309.37484123,21312.89339297,564979117.283768,437975,-3.5185517399986566,1.0071
2024-05-04,613171,2.210725676775,46.6176148,14109.17993264,15285.1413363,617535318.6404513,668343,-1175.9614036599996,1.0112
2024-05-05,573428,2.216655067084,123.39594228,12541.47217564,9702.11130838,608775951.7476709,626139,2839.3608672600003,1.0061
2024-05-06,670316,2.186202853853,40.57671837,18387.18700382,22768.39377696,534321336.312408,507965,-4381.206773140002,1.0119
2024-05-07,702887,2.157205469069,35.91638629,18300.23795434,18520.5265883,534321336.312408,373579,-220.28863396000088,1.0054
2024-05-08,697417,2.110540935051,29.99070924,19549.29968806,16390.09639461,556219750.3909875,453934,3159.203293450002,1.01
2024-05-09,671205,2.175223560734,30.3355985,19546.62714988,23118.12071439,612635655.6510732,521126,-3571.4935645099977,1.0044
2024-05-10,606931,2.102988744981,31.61827711,23093.89712533,20960.75206282,599332434.9336824,720578,2133.1450625100006,1.0009
2024-05-11,612137,2.100448702876,36.33618273,13541.87361764,13696.87975408,657199019.7430513,712455,-155.00613644000077,1.0055
2024-05-12,573640,2.119745795365,21.76650346,15454.09485482,14528.27780705,545599186.5386837,562310,925.8170477699987,1.0079
2024-05-13,746125,2.168233271084,26.56727678,27624.81886517,26200.50509441,607599089.9064493,541770,1424.31377076,1.0082
2024-05-14,686207,2.121406641577,21.80349699,19439.57616178,20086.55683992,562132490.5322264,422749,-646.9806781399966,1.0072
2024-05-15,714393,2.275705533512,22.61964088,31778.3132853,40526.48388928,582799130.9401395,499145,-8748.170603980005,1.0322
2024-05-16,689540,2.238813737175,22.57077245,25549.39033439,26059.84097358,586932455.4505274,481822,-510.45063919000313,1.0134
2024-05-17,743911,2.293532882786,21.6140954,20565.33904653,23808.78956181,640665709.7975173,564502,-3243.450515280001,1.012
2024-05-18,650957,2.293351817746,17.78384646,13182.55754452,14618.81225291,529065876.5931496,399736,-1436.2547083900008,1.0064
2024-05-19,637953,2.267741433359,16.36852518,13769.53993198,13681.98231685,636532379.3351383,641786,87.55761512999925,1.0091
2024-05-20,706063,2.430732575262,17.7672926,24954.02682479,26135.78961313,644799034.3079053,632582,-1181.7627883400019,1.017
2024-05-21,746087,2.392177115696,28.50070627,49365.26853876,38264.6059774,570399145.5049936,544407,11100.662561359997,1.0233
2024-05-22,709347,2.350508549105,21.28417083,31536.23430928,29667.85053735,632399054.8247504,587003,1868.383771929999,1.0155
2024-05-23,728396,2.30342600975,29.88985282,27719.685362,26733.99629331,706501036.6485612,736406,985.6890686900006,1.0148
2024-05-24,663534,2.329942400919,23.29662675,31348.56023552,26043.06129317,671140034.0912752,739561,5305.498942349997,1.0099
2024-05-25,591356,2.351755247843,20.95915897,11525.7962952,10518.64651565,671140034.0912752,844733,1007.14977955,1.0102
2024-05-26,538911,2.321857258415,19.45922541,11875.03406095,11331.97741296,704697038.5139561,852881,543.0566479900008,1.0119
2024-05-27,612909,2.349289009693,22.50732148,16587.69168744,14690.43046695,515938903.7370268,549315,1897.2612204900015,1.0193
2024-05-28,653177,2.276025405912,17.81071009,17933.04134551,20618.25432041,562079781.7980828,594169,-2685.2129749000014,1.1661
2024-05-29,559784,2.249666771523,39.68926576,21944.74408664,19180.83683327,574663655.4364581,721240,2763.907253369998,1.006
2024-05-30,649063,2.274593932765,38.83301124,16867.14722248,26433.35611876,515938903.7370268,510008,-9566.208896279997,1.0089
2024-05-31,656289,2.240434640049,68.10439279,32433.19757965,24458.46962204,620804533.4975141,713689,7974.727957610001,1.0058
2024-06-01,570980,2.250811711614,43.98748517,12503.04803585,12060.51241826,591442157.6477985,737521,442.5356175900015,1.006
2024-06-02,536181,2.252890611825,34.67564887,11367.15227189,10602.11914471,587247529.0748333,729457,765.0331271800005,1.0061
2024-06-03,689745,2.282844084426,44.11314832,25291.49844618,28687.22279322,658556160.4529,758731,-3395.724347039999,1.0182
2024-06-04,637180,2.336035028633,35.36014269,19570.8065023,22325.61568831,562079781.7980828,636795,-2754.8091860099994,1.0135
2024-06-05,592424,2.350051564625,58.08407623,34754.042106,25819.08001785,515938903.7370268,562197,8934.962088150001,1.0142
2024-06-06,624088,2.333807126267,64.84076304,21077.66037308,22434.58030935,554745618.7245225,602842,-1356.9199362699983,1.0308
2024-06-07,583336,2.283767499815,322.71243036,15918.28149208,20106.93473922,590944002.2950455,250713,-4188.6532471400005,1.016
2024-06-08,772154,2.281753656488,146.21708792,15962.96051785,9224.4537681,715791324.8666921,529506,6738.50674975,1.0064
2024-06-09,609844,2.291783692164,73.01393361,8298.26472603,8358.69672601,636721355.3029393,761292,-60.43199997999909,1.0076
2024-06-10,684041,2.284430208974,65.82128027,15763.92690324,14476.75500785,578459271.8356823,661124,1287.17189539,1.0074
2024-06-11,684207,2.210797104332,43.46025505,36411.7531,40765.88875593,511874032.7312927,469892,-4354.135655929997,1.0226
2024-06-12,677849,2.236528862009,47.3618229,26316.3026382,27648.99976931,607590313.5693108,690905,-1332.6971311100024,1.013
2024-06-13,613255,2.189193919128,56.90466857,21396.45598772,25664.22389918,603428732.7544087,729876,-4267.76791146,1.0035
2024-06-14,606488,2.162288948988,52.92308615,25022.04117668,20408.99567851,532681918.8277885,599059,4613.045498169999,1.0034
2024-06-15,635369,2.168574282271,44.27193232,11253.20569726,9207.24475269,557651385.7391865,447381,2045.9609445700007,1.0082
2024-06-16,735939,2.181700780897,36.56667052,10815.19413629,12074.31404246,678337127.4959309,452652,-1259.1199061700008,1.0038
2024-06-17,724644,2.17600767278,28.63720969,20403.83308316,17695.80496752,582620846.6579129,465013,2708.028115639998,1.0042
2024-06-18,733498,2.131170120016,36.09319142,25156.13287587,25424.62730539,632559780.4807088,605888,-268.49442952000027,0.9992
2024-06-19,622245,2.122527340691,33.2733342,20080.87502986,26610.06652164,570136116.1985496,635236,-6529.191491780002,1.0078
2024-06-20,661281,2.122824344632,31.10704312,22556.78998403,22015.85452133,553312848.2609437,528366,540.935462700003,1.0031
2024-06-21,719280,2.094841851078,27.57973752,21415.10551088,19641.74707411,582332777.6713909,592761,1773.3584367699987,1.0085
2024-06-22,639305,2.094393635978,20.79966679,10603.7003458,10546.15142543,632247019.8647388,681231,57.548920369999905,1.0813
2024-06-23,511478,2.064629768046,14.6153336,9311.84515869,8972.93477805,465866224.5329962,497676,338.91038063999986,1.0011
2024-06-24,756391,1.965852605759,19.66337788,33068.56453586,26580.94493035,632247019.8647388,525488,6487.619605510001,0.9933
2024-06-25,631668,2.013824808421,24.0234603,22604.97195497,28676.84006828,515780460.7366355,550745,-6071.86811331,0.9977
2024-06-26,659381,1.983142815892,19.26881426,29819.86367777,23783.84464177,503301903.1831528,465408,6036.0190360000015,1.0009
2024-06-27,741302,2.00449611147,18.42543764,33645.20757504,22494.76783366,540737581.8333095,427935,11150.439741380003,1.0142
2024-06-28,752964,1.963323618484,17.89385748,34393.59686509,27168.0577291,561535179.7523502,595003,7225.539135990002,1.0021
2024-06-29,720705,1.982090071071,16.03949068,12655.05653931,10017.60701999,653044617.7837796,703622,2637.44951932,1.002
2024-06-30,653363,2.04224535277,13.47568084,10855.96509388,10432.33109335,503301903.1831528,518698,423.6340005300008,1.0058
2024-07-01,907181,2.04314593286,18.49026197,22999.80794523,22046.0291339,586492300.8490242,596143,953.7788113300012,1.0125
2024-07-02,750376,2.017079157971,18.00587384,20064.0670853,20988.08681199,615608939.1336229,608523,-924.0197266899995,1.0002
2024-07-03,769767,1.956495892684,15.19477075,20741.22971243,19000.64357823,603130375.5904316,536681,1740.586134199999,1.0109
2024-07-04,715636,1.867131113244,16.9184077,32175.29694051,27701.88758323,582332777.6713909,535655,4473.409357280001,1.0029
2024-07-05,694964,1.84216706331,14.77085672,36491.51878487,35946.32696786,480652547.19206446,493163,545.1918170100034,0.9973
2024-07-06,720587,1.891715119434,15.35289765,15796.91796877,15972.43917164,652035051.0748852,656568,-175.5212028700007,1.0012
2024-07-07,594423,1.82212870475,12.69506688,12909.28834148,10669.68544103,557193592.6181126,684693,2239.6029004499997,1.0029
2024-07-08,798942,1.84231499501,14.37429054,31502.67834573,26290.15518034,628324689.305936,586774,5212.523165390001,0.9898
2024-07-09,762581,1.882826099963,13.30599968,24343.684324,22193.37208285,608566046.9111612,644607,2150.312241150001,1.0089
2024-07-10,646708,1.873671456415,16.23558048,26347.77934238,25911.74994382,537434950.2233378,632748,436.0293985600001,1.006
2024-07-11,646553,1.860391707754,12.19231647,27828.2672744,22564.00755769,553241861.8629625,646591,5264.259716709999,0.9995
2024-07-12,708446,1.877696697499,12.34355143,23798.59549127,23048.73939167,592759140.9620242,659272,749.8560996000015,1.0028
2024-07-13,601071,1.924461076714,19.58933961,12959.98872735,9410.00595083,608566046.9111612,733907,3549.9827765200007,1.0062
2024-07-14,751254,1.978252221421,13.01942202,11499.78976235,10933.1105499,659938506.8946975,588547,566.6792124499989,1.0094
2024-07-15,787506,2.094337235781,13.33311612,28132.13349637,28108.08189321,604614321.8464988,544485,24.051603159998194,1.0184
2024-07-16,746639,2.10249498714,12.20790622,68848.87217639,24939.52354111,580903954.3870618,536502,43909.348635279996,1.0091
2024-07-17,729938,2.0722141993,14.03700729,19726.76390472,20093.56134351,628324689.305936,617766,-366.79743878999943,1.0126
2024-07-18,764574,2.063284607936,10.04544397,20077.69657102,23377.63166926,515736551.8693225,435804,-3299.935098240003,1.017
2024-07-19,755308,2.146794861585,12.22929051,22578.99094594,24891.44799285,599556359.5658232,507835,-2312.45704691,1.0273
2024-07-20,673407,2.159544550027,9.98442967,10725.57654698,9700.44973728,672971424.2421772,696460,1025.126809700001,1.0113
2024-07-21,607493,2.186185421436,10.36967833,8181.70924198,8067.92618992,689285884.3643016,858284,113.78305206000005,1.0098
2024-07-22,749350,2.167482354881,13.21311422,20894.28631443,20318.96076558,730072034.6696123,827992,575.3255488499999,1.0122
2024-07-23,671794,2.109594621683,11.31611274,40397.86426178,42773.84513353,689285884.3643016,827733,-2375.980871749998,1.0312
2024-07-24,681137,2.091076478928,10.18503466,21675.50618395,21927.91625969,571006057.2887083,601149,-252.4100757399974,1.0072
2024-07-25,713877,2.101052278672,10.72105675,31005.83775081,28607.5927449,664814194.1811152,708129,2398.2450059099974,1.0013
2024-07-26,715636,2.167988897972,10.48366546,26459.11261336,25813.83795967,652578352.0261246,458448,645.2746536900013,1.0215
2024-07-27,694649,2.17149524018,10.11460275,17288.73533042,13777.3361224,628106661.8429381,454253,3511.3992080200005,1.0142
2024-07-28,578686,2.173689504641,8.1296834,9176.04192251,7991.99626549,603634977.5329568,756828,1184.0456570199995,1.0064
2024-07-29,794379,2.130351323441,10.87533798,25411.03106997,32739.48512866,725993416.7024785,821955,-7328.45405869,1.016
2024-07-30,673555,2.10753663783,9.78754169,21084.43622126,22798.56323248,611792207.594019,670957,-1714.12701122,1.0035
2024-07-31,740485,2.060104597961,10.54679916,16522.2119542,17435.86907851,615358184.0246311,578053,-913.6571243100007,1.0019
2024-08-01,772675,2.073446664875,9.41985937,27188.05173743,30295.46314929,630987878.5179507,532152,-3107.411411860001,1.0041
2024-08-02,764749,1.958129492294,8.9817149,26161.75073183,23315.11041668,563382038.5632738,410307,2846.6403151500017,0.9998
2024-08-03,692352,1.931910948089,8.04342189,13501.36479875,13514.76862779,608452598.5330584,502369,-13.403829039998527,1.0002
2024-08-04,668340,1.85658107668,7.22564665,16479.79757633,17359.34058018,644509051.7010149,526479,-879.5430038500017,0.9965
2024-08-05,817104,1.734614783702,9.5054762,60764.2070374,54862.25022124,703100778.3637027,550851,5901.956816160004,0.9737
2024-08-06,729981,1.790105908673,7.99507133,32742.59898003,30337.90202715,630987878.5179507,483465,2404.69695288,0.9943
2024-08-07,714826,1.76102665944,7.81753066,34474.4202138,39296.48593232,549860865.3802096,381999,-4822.065718520003,1.0025
2024-08-08,722252,1.974027468759,9.17395476,26870.24406047,25288.80756623,581410258.657091,485878,1581.4364942399989,1.0101
2024-08-09,705635,1.934847151042,8.70616098,30883.66954017,26437.95005558,585917318.548166,394215,4445.719484590001,1.0108
2024-08-10,594175,1.937094140148,6.46378844,10010.32452227,10573.75530939,581410258.657091,556497,-563.4307871199999,1.0252
2024-08-11,630696,1.872742222889,6.58820174,11907.79825079,15216.15372606,725636064.838756,641944,-3308.35547527,0.9995
2024-08-12,714520,1.890144044639,8.37945558,27403.02346304,25817.82840341,617466711.8250475,442326,1585.1950596300012,1.0022
2024-08-13,706882,1.926417221684,8.01615877,28906.87098541,18543.76538553,671551385.0868213,582647,10363.10559988,0.9967
2024-08-14,662757,1.87350048326,7.93335583,20642.66833334,21601.32166032,593799520.5910221,510189,-958.653326980002,0.999
2024-08-15,715632,1.835793831991,8.62865215,19676.44219453,22449.41341837,690944705.1107434,658114,-2772.9712238400025,0.9964
2024-08-16,700335,1.876508258409,8.79411815,21231.37264077,28400.90350465,613213425.7080535,581170,-7169.530863879998,0.9998
2024-08-17,612305,1.891903199321,7.26972032,10509.06337368,7976.29508513,643442255.8959327,706066,2532.768288549999,1.0006
2024-08-18,588717,1.871999609436,7.38767581,11138.50966887,8786.11768758,673671086.0838118,758170,2352.3919812900003,1.0036
2024-08-19,687027,1.891279440638,9.13703766,23465.14827068,19379.77401264,561392574.845761,560243,4085.374258040003,0.9986
2024-08-20,696903,1.882426600371,9.64437192,21606.85605499,20145.01870248,647760663.7619168,715687,1461.8373525099996,1.0011
2024-08-21,711700,1.945233846186,8.53354842,21702.74272785,22751.74474813,634805446.3824669,684872,-1049.0020202800006,1.0036
2024-08-22,719227,1.921170694846,100.34522908,23170.43288296,21272.3880874,690944705.1107434,797502,1898.044795560003,1.006
2024-08-23,694990,2.035903975825,9.65522128,26418.15887714,29966.17096477,708218324.137675,799006,-3548.0120876300025,1.0112
2024-08-24,611271,2.032046751517,7.43903817,17730.3562481,15549.78737579,660715874.9228642,797698,2180.568872310001,1.0149
2024-08-25,539499,2.046583028581,7.10675825,12589.6812672,13029.44892202,574347786.0067085,703385,-439.76765481999973,1.0043
2024-08-26,656542,1.998001382993,8.41735831,21661.94028306,22327.30117705,578666193.8726926,606871,-665.3608939900005,1.0061
2024-08-27,685194,1.891971799295,7.7773379,24613.4363061,21947.1708037,613213425.7080535,676465,2666.2655024000014,0.9972
2024-08-28,740845,1.875827072948,7.74423375,33322.14672916,41238.04360284,704440301.0132378,721912,-7915.896873680002,0.9941
2024-08-29,723280,1.883349152914,8.19689202,20984.91476712,20798.31133139,587091198.731184,525910,186.60343573000137,1.0192
2024-08-30,826297,1.876982694923,7.9546598,21698.3302508,19951.5939254,631567801.6874318,548197,1746.736325400001,0.9999
2024-08-31,670825,1.87073697854,6.4177164,12096.70778524,9673.17224632,653806103.1655557,695519,2423.5355389199995,1.0056
2024-09-01,660770,1.820019010688,6.3825282,11525.69912684,11143.43899158,631567801.6874318,656333,382.2601352599995,0.997
2024-09-02,717673,1.877143284457,7.69021658,17924.63258332,15407.58429841,742759315.4826823,739986,2517.048284909999,0.998
2024-09-03,699302,1.829729699885,8.42822766,20346.70285863,26393.09402283,662701425.0377314,592324,-6046.3911641999985,0.9975
2024-09-04,699461,1.841861370616,7.74885958,19139.75183686,19539.54948826,671596746.9099072,728756,-399.7976514000002,0.9997
2024-09-05,734546,1.781930708989,10.81990512,20976.69263808,15820.04094034,689387390.6542588,714387,5156.651697739999,0.9955
2024-09-06,726287,1.710811543806,7.59197643,28686.30350318,28444.0369337,644910781.2933799,665444,242.266569479998,0.9941
2024-09-07,606660,1.718206634267,6.46683071,10190.45265365,12221.45101407,702730370.2602069,794571,-2030.9983604200006,0.9952
2024-09-08,596940,1.743469313486,6.33151484,14192.25880385,7265.06771721,742759315.4826823,906655,6927.191086639999,0.9977
2024-09-09,736827,1.814072811646,6.91182253,20969.46956603,27086.42615707,644910781.2933799,570838,-6116.9565910400015,1.0078
2024-09-10,733172,1.830850569033,7.09570672,46071.15481919,54103.51249469,609329500.2093079,556413,-8032.357675500003,0.9993
2024-09-11,662704,1.822802476165,6.59198231,29889.44228958,36613.33088072,496254188.9565946,408991,-6723.888591139999,0.9986
2024-09-12,775748,1.844923692611,8.30613518,26507.49232334,24407.14788764,700222817.5061857,561823,2100.3444357000008,1.0042
2024-09-13,794367,1.918166417135,7.52913494,24696.88844154,27998.01096285,566627674.5179347,422965,-3301.1225213100006,1.0104
2024-09-14,688474,1.901061522523,6.77228776,16306.40183249,17139.3109896,640335338.4711612,637192,-832.909157109998,1.0041
2024-09-15,643849,1.873189573393,6.03449901,14518.32655076,14202.83770478,695616084.7776585,730022,315.4888459800004,1.0032
2024-09-16,746172,1.844209085413,6.69885955,27163.75260702,21046.13004152,575841133.3412993,486773,6117.622565500002,1.0014
2024-09-17,732953,1.906555569386,8.05436086,23848.07739295,25094.89900378,691009358.6828212,551806,-1246.8216108300003,1.0081
2024-09-18,720313,1.938486988135,7.11434967,25746.8577771,23997.44770077,635728605.742634,535050,1749.4100763299975,1.0083
2024-09-19,746741,1.989407371018,10.00384875,34887.88210203,32140.43375513,562020941.7894076,449403,2747.4483469000006,1.0158
2024-09-20,822445,1.991251479392,9.57190122,27598.53049419,25971.02991661,667975708.3075649,524801,1627.5005775799982,1.0165
2024-09-21,665209,1.997224680189,5.89529395,13800.69089371,11610.66527569,621908420.8244321,564640,2190.0256180199995,1.0109
2024-09-22,595289,2.00309504051,5.26931683,12436.46636844,11198.24206789,626515146.9192694,629903,1238.2243005500004,1.0058
2024-09-23,796781,1.993210662996,7.83739591,22798.3952747,24046.70430456,672582441.036092,573531,-1248.30902986,1.0171
2024-09-24,749184,2.02322807255,6.91630544,23421.41589157,25744.86421678,667975708.3075649,531570,-2323.44832521,1.0074
2024-09-25,713234,1.980828516174,6.62531601,31378.81108352,23669.31578893,655944699.4434932,504605,7709.49529459,1.0162
2024-09-26,721855,2.040909822528,8.76025312,26782.02875,28339.10354249,571298869.5864017,483781,-1557.0747924899988,1.0135
2024-09-27,751618,2.061133588941,10.96442965,26132.53939881,34156.9572117,602061115.6314253,434448,-8024.4178128899985,1.0127
2024-09-28,649697,2.059734897491,9.9366052,14520.55159056,13228.25660182,566904259.3924077,521838,1292.294988740001,1.0173
2024-09-29,680061,2.054377793402,7.51745261,14307.92519052,11356.32363579,681164035.8409815,685081,2951.6015547299994,1.005
2024-09-30,732082,1.980655974681,7.39176461,35378.39830962,35475.18430931,602061115.6314253,593815,-96.78599969000061,1.0015
2024-10-01,863700,1.906306811115,7.89629034,31789.93060843,26945.0839514,689953249.900736,624352,4844.846657030001,0.9999
2024-10-02,711643,1.901135632078,6.8074531,24702.15841762,23579.7595035,681164035.8409815,599545,1122.39891412,0.996
2024-10-03,737116,1.903667765594,7.60769711,22491.37466581,22332.75440795,694347853.7664962,574536,158.62025785999867,0.9975
2024-10-04,784413,1.942653036999,7.36742345,21880.76839584,21007.38232657,742688527.9310286,571667,873.38606927,1.0074
2024-10-05,608641,1.941600018448,11.98735357,10781.67261422,10645.57806623,663585607.7214726,759113,136.09454799000014,1.0045
2024-10-06,610738,1.964736190677,9.89011969,12856.22588118,15455.28888838,667980217.9154667,744069,-2599.0630072000004,1.0038
2024-10-07,719501,1.952455630153,15.187683,24445.33713735,26981.90103802,681164035.8409815,717392,-2536.5639006700003,1.0062
2024-10-08,822783,1.926780183281,14.45446138,24646.33535088,27519.50586388,733899313.8712742,711462,-2873.170513000001,1.0858
2024-10-09,668278,1.880158282942,15.04769008,25364.38401665,21752.70979593,575872986.8706377,534258,3611.6742207200004,1.0039
2024-10-10,679738,1.868650690361,25.35958928,21592.70527609,20377.32815429,709250576.1991408,759342,1215.3771218000002,0.992
